Status,Address,StreetNumber,StreetName,City,PostalCode,Lat,Long,ListPrice,ClosePrice,ListingContractDate,CloseDate,SqFtTotal,PriceSqFtList,PriceSqFtSold,LotSize,YearBuilt,BedsTotal,BathsTotal,Stories,NewConstruction,Style,DOM,CDOM,SoldTermsNew,HOAMandatory,TaxAmount
Sold,1028 E 7th 1/2 Street,1028,7th 1/2,Houston,77009,29.7841202,-95.3854688,289999,255000,2006-09-14,2007-02-06,1508,192.31,169.1,6600,1926,2,1,1,FALSE,"Traditional, Victorian",127,127,Other,UNKNOWN,6276
Sold,708 Merrill Street,708,Merrill,Houston,77009,29.7886549,-95.379846,259000,255000,2005-01-28,2005-03-01,1379,187.82,184.92,7000,1924,2,2,1,FALSE,Victorian,8,8,Conventional,UNKNOWN,5874
Sold,814 Cortlandt,814,Cortlandt,Houston,77007,29.7856732,-95.3949572,265000,255000,2004-08-03,2004-08-27,1334,198.65,191.15,6600,1920,2,2,1,FALSE,Other Style,10,130,Conventional,UNKNOWN,7415
Sold,2615 Thelma,2615,Thelma,Houston,77009,29.781298,-95.3794575,289000,255000,2002-04-05,2002-08-19,1764,163.83,144.56,5760,1920,3,1.1,1,FALSE,Traditional,75,75,Conventional,UNKNOWN,3732
Sold,2434 White Oak,2434,White Oak,Houston,77009,29.7817699,-95.3833832,259900,255000,2000-03-18,2000-07-03,2050,126.78,124.39,18975,1920,3,2,2,FALSE,Traditional,81,81,Conventional,UNKNOWN,3255
Sold,1012 Cortlandt,1012,Cortlandt,Houston,77008,29.7894609,-95.3949572,269900,255000,1999-07-26,1999-09-30,1848,146.05,137.99,6600,0,3,2,1,FALSE,Victorian,14,14,Conventional,UNKNOWN,4980
Sold,1001 Bayland,1001,Bayland,Houston,77009,29.7869325,-95.3845078,259500,255000,1999-04-19,1999-05-28,2090,124.16,122.01,6500,1920,3,1.1,1,FALSE,Traditional,22,22,Conventional,UNKNOWN,2701
Sold,711 Woodland,711,Woodland,Houston,77009,29.7861983,-95.3798255,264000,255000,1998-12-14,1999-01-29,1911,138.15,133.44,5000,1911,3,2,2,FALSE,Traditional,8,8,Conventional,UNKNOWN,2171
Sold,702 Omar,702,Omar,Houston,77009,29.7879234,-95.3795393,259900,255000,1998-08-16,1998-10-13,0,0,0,0,0,3,2,1,FALSE,Traditional,58,58,Conventional,UNKNOWN,0
Sold,613 E 5th,613,5th,Houston,77008,29.779961,-95.3912762,259900,255000,1998-06-08,1999-07-22,2128,122.13,119.83,0,1998,3,2.1,2,TRUE,Victorian,402,402,Conventional,UNKNOWN,0
Sold,343 Parkview Street,343,Parkview,Houston,77009,29.7840074,-95.3693584,267500,255000,2009-11-13,2010-04-01,1700,157.35,150,4950,1920,3,1.1,2,FALSE,Victorian,75,75,Conventional,FALSE,4777
Sold,813 Redan,813,Redan,Houston,77009,29.7899129,-95.3816248,255000,255926,2000-04-17,2000-06-23,0,0,0,5000,1925,2,2,1,FALSE,Traditional,34,34,Conventional,UNKNOWN,3121
Sold,408 Highland Street,408,Highland,Houston,77009,29.7872342,-95.3754095,259500,256500,2004-05-21,2004-06-18,1327,195.55,193.29,5000,1920,2,2,1,FALSE,Traditional,11,11,Conventional,UNKNOWN,6585
Sold,602 E 8,602,8,Houston,77007,29.7850451,-95.3914255,269000,256500,1999-09-28,1999-12-10,2000,134.5,128.25,6595,1989,3,2,2,FALSE,"Traditional, Victorian",70,70,Conventional,UNKNOWN,5534
Sold,531 Merrill Street,531,Merrill,Houston,77009,29.789137,-95.377413,250000,257000,2012-02-17,2012-03-23,1102,42.79,233.21,5842,1925,4,3.1,1,FALSE,Other Style,4,4,Conventional,FALSE,5508
Sold,702 Byrne Street,702,Byrne,Houston,77009,29.7842659,-95.379662,264900,257000,2006-08-04,2006-09-25,1164,227.58,220.79,6200,1920,2,2,1,FALSE,Traditional,12,12,Conventional,UNKNOWN,6938
Sold,701 Highland Street,701,Highland,Houston,77009,29.7875827,-95.3796006,259000,257000,2006-04-12,2006-06-08,1400,185,183.57,4148,1920,3,2,1,FALSE,Victorian,22,22,Conventional,UNKNOWN,5081
Sold,627 Euclid,627,Euclid,Houston,77009,29.7854649,-95.3790077,264900,257000,2002-02-12,2002-04-19,1638,161.72,156.9,5000,1930,2,1,1,FALSE,Traditional,34,34,Cash Sale,UNKNOWN,4485
Sold,811 Highland,811,Highland,Houston,77009,29.7876031,-95.3813181,259000,257000,2000-01-17,2000-06-15,1660,156.02,154.82,5000,1920,3,2,1,FALSE,Traditional,119,119,Conventional,UNKNOWN,1952
Sold,807 Teetshorn Street,807,Teetshorn,Houston,77009,29.7838471,-95.3810932,257000,257500,2007-12-28,2008-02-06,1215,211.52,211.93,5350,1935,2,1,1,FALSE,Other Style,7,7,Conventional,FALSE,6016
Sold,1015 E 6TH 1/2,1015,6TH 1/2,Houston,77009,29.7827935,-95.384945,267000,257500,2001-07-16,2001-07-20,1424,187.5,180.83,6600,1935,3,2,1,FALSE,Traditional,0,0,Conventional,UNKNOWN,5608
Sold,3536 Pineridge Street,3536,Pineridge,Houston,77009,29.7901357,-95.3850189,269000,258000,2007-12-05,2008-05-30,1278,210.49,201.88,5350,1926,3,1,1,FALSE,Traditional,146,146,Conventional,FALSE,5495
Sold,707 Wendel Street,707,Wendel,Houston,77009,29.7824055,-95.3799482,263000,258000,2006-06-07,2006-07-28,1456,180.63,177.2,5000,1920,2,2,1.5,FALSE,Traditional,8,8,Conventional,UNKNOWN,7263
Sold,819 Bayland,819,Bayland,Houston,77009,29.7868967,-95.3815021,269000,258000,2003-02-21,2003-07-16,0,0,0,0,0,2,2,1,FALSE,Traditional,122,122,Conventional,UNKNOWN,0
Sold,1035 Oxford,1035,Oxford,Houston,77008,29.7900667,-95.3922578,279500,258400,2003-04-03,2003-07-14,0,0,0,0,0,3,2,1.5,FALSE,Traditional,62,62,Conventional,UNKNOWN,0
Sold,208 8th Street,208,8th,Houston,77007,29.785027,-95.3958775,259000,259000,2009-03-12,2009-08-20,0,0,0,0,1906,2,1,1,FALSE,Victorian,56,56,Conventional,FALSE,4645
Sold,924 Teetshorn Street,924,Teetshorn,Houston,77009,29.7831828,-95.3830151,262000,259000,2006-03-20,2006-05-17,1340,195.52,193.28,5000,1930,2,1,1,FALSE,Traditional,11,11,Conventional,UNKNOWN,5296
Sold,430 Arlington Street,430,Arlington,Houston,77007,29.778981,-95.3937506,269000,259000,2004-08-03,2004-08-31,1435,187.46,180.49,6600,1920,2,2,1,FALSE,"Traditional, Victorian",2,2,Conventional,UNKNOWN,5015
Sold,417 Cortlandt,417,Cortlandt,Houston,77007,29.7784325,-95.3953151,275000,259000,1998-09-15,1999-01-22,2300,119.57,112.61,3300,1998,3,2.1,2,TRUE,Victorian,38,38,Conventional,UNKNOWN,0
Sold,430 Woodland,430,Woodland,Houston,77009,29.785813,-95.376229,265000,259000,2002-07-26,2002-09-23,1440,184.03,179.86,5000,1928,3,2,1,FALSE,Traditional,27,27,Conventional,UNKNOWN,8147
Sold,1714 White Oak Drive,1714,White Oak,Houston,77009,29.7820199,-95.3744486,259900,259900,2011-11-08,2012-01-13,1106,234.99,234.99,5040,1920,3,1,1,FALSE,Victorian,63,237,Cash Sale,FALSE,7924
Sold,1005 Bayland Avenue,1005,Bayland,Houston,77009,29.7868557,-95.3847327,259900,259900,2007-02-21,2007-03-26,1260,206.27,206.27,5000,1920,3,1,1,FALSE,Traditional,7,7,Conventional,UNKNOWN,4837
Sold,1319 Omar Street,1319,Omar,Houston,77008,29.7882304,-95.3907413,259900,259900,2006-01-25,2006-05-15,0,247.75,0,6250,1920,2,2,1,FALSE,Traditional,77,77,Conventional,UNKNOWN,4507
Sold,602 Highland Street,602,Highland,Houston,77009,29.7872617,-95.3780672,299000,260000,2013-10-25,2014-01-20,1243,59.8,209.17,5000,1920,3,1,1,FALSE,Ranch,1,1,Cash Sale,FALSE,5488
Sold,734 Usener,734,Usener,Houston,77009,29.7810361,-95.3803571,310000,260000,2013-05-16,2013-10-03,1248,248.4,208.33,4800,1920,2,1,1,FALSE,Ranch,94,113,Conventional,FALSE,5798
Sold,412 Redan Street,412,Redan,Houston,77009,29.7895608,-95.3758592,264900,260000,2012-07-27,2012-10-12,1260,210.24,206.35,5120,1920,3,2,1,FALSE,Traditional,3,335,Conventional,FALSE,5824
Sold,2312 Watson Street,2312,Watson,Houston,77009,29.7803998,-95.3804798,269900,260000,2012-02-24,2012-07-10,1333,202.48,195.05,7558,1920,2,1,1,FALSE,Traditional,78,78,Conventional,FALSE,6213
Sold,932 Teetshorn,932,Teetshorn,Houston,77009,29.7832146,-95.3833423,270000,260000,2011-10-10,2012-03-19,1353,199.56,192.17,5000,1930,2,1,1,FALSE,Traditional,119,119,Conventional,FALSE,6000
Sold,1233 Omar Street,1233,Omar,Houston,77008,29.7882903,-95.3892529,239900,260000,2011-06-29,2011-07-27,977,38.38,266.12,6250,1925,2,1,1,FALSE,Traditional,2,2,Cash Sale,FALSE,4355
Sold,1024 Studewood Street,1024,Studewood,Houston,77008,29.7897153,-95.3875954,289900,260000,2011-05-02,2011-08-18,1571,184.53,165.5,5600,1935,3,1,1,FALSE,Traditional,78,78,Cash Sale,FALSE,5470
Sold,708 Ridge Street,708,Ridge,Houston,77009,29.7827145,-95.3801118,265000,260000,2010-09-24,2011-05-05,1353,195.86,192.17,5000,1920,2,1,1,FALSE,Traditional,178,358,FHA,FALSE,6103
Sold,643 Harvard Street,643,Harvard,Houston,77007,29.7830397,-95.3965115,299000,260000,2010-09-24,2010-12-30,1431,208.94,181.69,6600,1920,2,1,1,FALSE,Traditional,70,70,Cash Sale,FALSE,5532
Sold,1135 Omar Street,1135,Omar,Houston,77009,29.788265,-95.387554,275000,260000,2009-07-31,2009-10-29,1616,170.17,160.89,8520,1935,3,2,1,FALSE,Traditional,33,33,FHA,FALSE,7352
Sold,725 8th Street,725,8th,Houston,77007,29.785512,-95.388945,259000,260000,2007-07-23,2007-09-14,1602,161.67,162.3,6250,1920,2,1,1,FALSE,Traditional,7,7,Conventional,UNKNOWN,5063
Sold,910 Woodland Street,910,Woodland,Houston,77009,29.7857713,-95.3825653,264900,260000,2005-08-09,2005-10-17,1176,225.26,221.09,5000,1940,2,2,1,FALSE,Traditional,20,20,Lease Purchase,UNKNOWN,6832
Sold,925 Bayland Avenue,925,Bayland,Houston,77009,29.7868954,-95.3831992,268000,260000,2004-02-08,2004-03-29,1537,174.37,169.16,7500,1930,2,2,1,FALSE,Traditional,22,22,Conventional,UNKNOWN,6168
Sold,416 Highland,416,Highland,Houston,77009,29.7872661,-95.3757366,259000,260000,2003-07-28,2003-12-23,1508,171.75,172.41,5000,1920,3,2,1,FALSE,Traditional,127,127,Conventional,UNKNOWN,5388
Sold,625 Harvard,625,Harvard,Houston,77007,29.782419,-95.396556,275000,260000,1997-04-29,1998-02-27,1920,143.23,135.42,13200,1920,3,2,2,FALSE,Victorian,276,276,Conventional,UNKNOWN,3601
Sold,711 Teetshorn Street,711,Teetshorn,Houston,77009,29.7838352,-95.3802753,269900,260179,2007-11-06,2008-03-07,1204,224.17,216.1,5350,1920,2,1,1,FALSE,Other Style,63,63,Conventional,FALSE,5878
Sold,736 Usener Street,736,Usener,Houston,77009,29.7809425,-95.3804389,259000,260500,2006-05-20,2006-07-05,1308,198.01,199.16,4850,1920,3,1.1,1,FALSE,Traditional,5,5,Conventional,UNKNOWN,6983
Sold,706 Teetshorn Street,706,Teetshorn,Houston,77009,29.783486,-95.3799891,270000,261000,2008-04-25,2008-06-18,1292,208.98,202.01,5000,1920,2,2,1,FALSE,Traditional,29,29,Conventional,FALSE,5545
Sold,3401 Houston Avenue,3401,Houston,Houston,77009,29.7881669,-95.3724247,261000,261000,2007-01-26,2007-03-15,2604,100.23,100.23,6500,1920,3,2.1,2,FALSE,Traditional,4,4,Conventional,UNKNOWN,7323
Sold,916 Highland,916,Highland,Houston,77009,29.7872043,-95.3828107,269000,261000,2006-06-11,2006-07-28,0,0,0,5000,1920,2,1,1,FALSE,Traditional,3,3,Conventional,UNKNOWN,0
Sold,940 Omar Street,940,Omar,Houston,77009,29.7878843,-95.383833,264900,261000,2005-08-15,2005-10-28,0,202.99,0,5000,1920,2,2,1,FALSE,Traditional,56,56,Conventional,UNKNOWN,6347
Sold,1124 Usener,1124,Usener,Houston,77009,29.7806767,-95.3869819,275000,261900,2013-07-19,2013-09-27,1052,261.41,248.95,5500,1920,2,1,1,FALSE,Traditional,23,23,Conventional,FALSE,6635
Sold,523B Oxford,523B,Oxford,Houston,77007,29.780542,-95.39199,265000,262000,2009-03-09,2009-06-22,2138,123.95,122.54,2083,2003,3,2.1,2,FALSE,Traditional,81,262,Conventional,TRUE,0
Sold,1330 Omar Street,1330,Omar,Houston,77008,29.787762,-95.3912762,269900,262000,2006-03-28,2006-05-22,1106,244.03,236.89,6250,1920,2,1,1,FALSE,Traditional,2,2,Cash Sale,UNKNOWN,6019
Sold,521 Euclid Street,521,Euclid,Houston,77009,29.7854862,-95.3773721,255000,262500,2007-02-01,2007-02-22,1222,208.67,214.81,5000,1930,2,1,1,FALSE,Traditional,2,2,Conventional,UNKNOWN,0
Sold,3510 White Oak Drive,3510,White Oak,Houston,77007,29.7817235,-95.3956117,270000,262500,2007-01-12,2007-08-31,1094,246.8,239.95,4400,1920,2,1.1,1,FALSE,Traditional,214,214,Conventional,UNKNOWN,7563
Sold,529 Euclid Street,529,Euclid,Houston,77009,29.7854979,-95.3776379,265000,262500,2005-04-11,2005-06-29,1382,191.75,189.94,6200,1920,2,1,1,FALSE,Traditional,30,30,Conventional,UNKNOWN,4495
Sold,922 Columbia,922,Columbia,Houston,77008,29.7880737,-95.3928087,269000,262500,2004-10-04,2004-11-05,1471,182.87,178.45,6600,1920,2,2,1,FALSE,Traditional,16,169,Conventional,UNKNOWN,0
Sold,325 Heights,325,Heights,Houston,77007,29.7773439,-95.3978812,260000,262500,2002-11-27,2003-02-14,1816,143.17,144.55,7500,1900,3,0.2,1,FALSE,Traditional,45,45,Conventional,UNKNOWN,3187
Sold,429 Euclid Street,429,Euclid,Houston,77009,29.7855326,-95.3762272,295000,262800,2005-08-30,2006-03-21,1590,185.53,165.28,6200,1919,3,1.1,1,FALSE,Traditional,95,95,Conventional,UNKNOWN,6161
Sold,2531 White Oak Drive,2531,White Oak,Houston,77009,29.7814547,-95.3855915,269500,263000,2008-02-19,2008-07-31,1372,196.43,191.69,6000,1928,2,2,1,FALSE,Other Style,142,142,Conventional,FALSE,6621
Sold,616 Redan Street,616,Redan,Houston,77009,29.7895865,-95.3785579,265000,263000,2007-05-29,2007-08-02,1404,188.75,187.32,5000,1925,2,1,1,FALSE,Traditional,49,49,Conventional,UNKNOWN,6852
Sold,524 Teetshorn Street,524,Teetshorn,Houston,77009,29.7835021,-95.3773721,269000,263000,2006-05-04,2006-06-22,1324,203.17,198.64,5000,1926,2,1,1,FALSE,"Traditional, Victorian",8,8,Conventional,UNKNOWN,7313
Sold,706 Cortlandt Street,706,Cortlandt,Houston,77007,29.7836474,-95.3948754,274900,263000,2004-05-28,2004-09-24,1136,241.99,231.51,6600,1920,2,1,1,FALSE,Traditional,94,94,Conventional,UNKNOWN,6339
Sold,413 Merrill Street,413,Merrill,Houston,77009,29.7886924,-95.3761455,289000,263000,2009-05-15,2009-10-01,1956,147.75,134.46,6000,1920,3,2.1,2,FALSE,Traditional,126,126,Cash Sale,FALSE,8968
Sold,3514 Reagan Street,3514,Reagan,Houston,77009,29.7893812,-95.3791713,269500,263500,2010-03-02,2010-04-28,1014,265.78,259.86,4000,1915,2,1,1,FALSE,Traditional,9,9,Conventional,FALSE,6450
Sold,1119 Usener Street,1119,Usener,Houston,77009,29.7810875,-95.3867933,285000,263500,2009-05-03,2009-08-21,1550,183.87,170,5800,1928,2,1,1,FALSE,Traditional,74,74,FHA,FALSE,6024
Sold,501 Heights Boulevard,501,Heights,Houston,77007,29.7798234,-95.3979019,259900,263900,2003-10-06,2005-02-07,1712,151.81,154.15,5900,1930,3,1,1,FALSE,Traditional,102,102,Conventional,UNKNOWN,8942
Sold,121 Payne Street,121,Payne,Houston,77009,29.784656,-95.3711573,275000,263925,2006-01-13,2006-07-28,1571,175.05,168,5250,1900,3,2,2,FALSE,Traditional,151,151,Conventional,UNKNOWN,4934
Sold,731 Usener Street,731,Usener,Houston,77009,29.7814353,-95.3805207,277900,264000,2007-03-23,2007-05-07,1311,211.98,201.37,4042,1925,2,2,1,FALSE,Traditional,11,11,Conventional,UNKNOWN,5211
Sold,802 Arlington,802,Arlington,Houston,77007,29.7854476,-95.3938529,269000,264000,1999-01-22,1999-04-08,2211,121.66,119.4,0,1920,3,3,1,FALSE,"Traditional, Victorian",46,46,Conventional,UNKNOWN,3992
Sold,419 Cortlandt,419,Cortlandt,Houston,77007,29.7784993,-95.3953356,275000,264500,1998-09-15,1999-02-15,2300,119.57,115,3300,1998,3,2.1,2,TRUE,Victorian,132,132,Conventional,UNKNOWN,297
Sold,1012 7th 1/2 Street,1012,7th 1/2,Houston,77009,29.7841234,-95.3848349,259900,264900,2003-04-14,2004-01-12,1713,151.72,154.64,6600,1926,3,2,1,FALSE,Traditional,205,205,Conventional,UNKNOWN,5534
Sold,3107 Beauchamp Street,3107,Beauchamp,Houston,77009,29.7863288,-95.3743873,285000,265000,2012-04-06,2012-05-25,1288,221.27,205.75,5000,1930,2,1,1,FALSE,Traditional,12,12,Conventional,FALSE,6240
Sold,1023 E 7th 1/2 Street,1023,7th 1/2,Houston,77009,29.7846446,-95.3853257,250000,265000,2011-09-06,2011-10-21,1154,216.64,229.64,5850,1926,2,1.1,1,FALSE,Traditional,1,1,Cash Sale,FALSE,5452
Sold,210 Payne,210,Payne,Houston,77009,29.7842899,-95.370176,284900,265000,2010-12-03,2011-03-15,1190,239.41,222.69,5100,1920,2,1,1,FALSE,Traditional,87,87,Cash Sale,FALSE,4467
Sold,3516 Pineridge Street,3516,Pineridge,Houston,77009,29.7894593,-95.3850189,275000,265000,2010-09-10,2011-02-24,1129,243.58,234.72,5350,1929,2,1,1,FALSE,Traditional,133,133,Conventional,FALSE,6421
Sold,825 Merrill Street,825,Merrill,Houston,77009,29.789108,-95.381926,275000,265000,2008-03-13,2008-05-12,1932,142.34,137.16,6250,1925,4,2,2,FALSE,Traditional,13,638,Conventional,FALSE,6341
Sold,628 Merrill Street,628,Merrill,Houston,77009,29.7887566,-95.3790077,269900,265000,2007-11-02,2008-07-12,1251,215.75,211.83,4050,1920,3,2,1,FALSE,Traditional,206,206,Conventional,FALSE,5506
Sold,518 Columbia Street,518,Columbia,Houston,77007,29.7802668,-95.3926259,274500,265000,2006-11-16,2007-01-12,1408,194.96,188.21,6600,1930,2,1,1,FALSE,Traditional,14,14,Conventional,UNKNOWN,3827
Sold,1115 Bayland Avenue,1115,Bayland,Houston,77009,29.7868427,-95.3867161,274900,265000,2005-04-05,2005-08-15,1550,177.35,170.97,5000,1920,3,2,1,FALSE,Traditional,117,383,Conventional,UNKNOWN,5345
Sold,1022 Columbia Street,1022,Columbia,Houston,77008,29.7897729,-95.3928304,250000,265000,2004-07-19,2004-08-25,1341,186.43,197.61,6600,1920,2,2,1,FALSE,Traditional,5,5,Arm,UNKNOWN,6221
Sold,620 Bayland Avenue,620,Bayland,Houston,77009,29.7865521,-95.3788851,270000,265000,2004-05-13,2004-10-01,1265,213.44,209.49,5000,1930,2,2,1,FALSE,Victorian,132,132,Conventional,UNKNOWN,7850
Sold,1016 Bayland Avenue,1016,Bayland,Houston,77009,29.7864833,-95.3850189,268000,265000,2003-10-09,2003-12-18,1413,189.67,187.54,5000,1920,2,2,1,FALSE,Traditional,48,48,Conventional,UNKNOWN,4891
Sold,620 Bayland,620,Bayland,Houston,77009,29.7865521,-95.3788851,278000,265000,2002-08-23,2002-11-14,1265,219.76,209.49,5000,1930,2,2,1,FALSE,Traditional,50,50,Conventional,UNKNOWN,6191
Sold,1010 Highland,1010,Highland,Houston,77009,29.7871663,-95.3848554,269500,265000,2002-04-04,2002-07-26,0,0,0,5000,1920,3,2,1,TRUE,Traditional,102,102,Cash Sale,UNKNOWN,2663
Sold,523 A Oxford,523 A,Oxford,Houston,77007,29.780578,-95.39199,269900,266000,2005-01-03,2005-04-20,2290,117.86,116.16,2200,2003,3,2.1,2,TRUE,Traditional,88,88,Conventional,UNKNOWN,4983
Sold,520 Euclid,520,Euclid,Houston,77009,29.7851271,-95.3773312,279000,266000,1999-11-06,2000-04-28,1924,145.01,138.25,6200,1913,3,2.1,1.5,FALSE,Other Style,136,136,Conventional,UNKNOWN,4921
Sold,640 10th 1/2 Street,640,10th 1/2,Houston,77008,29.7896723,-95.3903151,280000,266500,2007-12-10,2008-03-06,1160,241.38,229.74,6250,1920,2,2,1,FALSE,Traditional,16,16,Other,FALSE,6582
Sold,112 W 4th Street,112,W 4th,Houston,77007,29.7775568,-95.3982704,244900,267000,2008-07-16,2008-09-02,1896,129.17,140.82,6600,1900,5,4,2,FALSE,Victorian,20,20,Conventional,FALSE,4018
Sold,624 9th Street,624,9th,Houston,77007,29.7869165,-95.3907987,270000,267000,2008-04-16,2008-04-29,1199,43.2,222.69,6250,1952,2,1,1,FALSE,Traditional,0,0,Cash Sale,FALSE,5482
Sold,931 Redan Street,931,Redan,Houston,77009,29.7898865,-95.3833832,265000,267000,2008-02-16,2008-04-23,1119,236.82,238.61,6250,1925,2,1,1,FALSE,Traditional,23,23,Conventional,FALSE,5235
Sold,1123 Omar Street,1123,Omar,Houston,77009,29.7882022,-95.3871046,269000,267000,2007-04-22,2007-07-10,1042,258.16,256.24,6000,1920,2,1,1,FALSE,Traditional,35,35,Conventional,UNKNOWN,5009
Sold,630 Columbia Street,630,Columbia,Houston,77007,29.7826518,-95.3927486,239900,267000,2007-04-09,2007-05-25,1552,154.57,172.04,6996,1940,3,2,1.5,FALSE,Traditional,14,14,Conventional,UNKNOWN,6904
Sold,1112 Omar Street,1112,Omar,Houston,77009,29.7878614,-95.3866139,275000,267000,2007-04-02,2007-05-31,1296,212.19,206.02,5000,1920,2,1,1,FALSE,Traditional,11,11,Conventional,UNKNOWN,6296
Sold,522 Oxford,522,Oxford,Houston,77007,29.7804524,-95.3914263,280000,267000,1999-10-28,2001-04-18,1898,147.52,140.67,2182,2000,3,2.5,2,TRUE,"Traditional, Victorian",510,510,Conventional,UNKNOWN,6812
Sold,125 North Street,125,North,Houston,77009,29.785339,-95.3709937,279000,267500,2013-10-21,2014-03-05,1579,176.69,169.41,5000,1920,4,2,1,FALSE,English,91,91,Conventional,FALSE,3619
Sold,1712 Sage Street,1712,Sage,Houston,77009,29.7825847,-95.3755321,269000,267500,2007-02-04,2007-04-16,1166,230.7,229.42,4774,1920,2,1,1,FALSE,Other Style,30,30,Cash Sale,UNKNOWN,7192
Sold,812 Teetshorn Street,812,Teetshorn,Houston,77009,29.7834346,-95.3812567,275000,268000,2010-08-24,2010-12-02,1106,248.64,242.31,5000,1923,2,1,1,FALSE,Traditional,71,71,Conventional,FALSE,6344
Sold,413 Redan Street,413,Redan,Houston,77009,29.789955,-95.3761455,268000,268000,2009-05-10,2009-07-10,1008,265.87,265.87,5120,1928,2,1,1,FALSE,Traditional,17,17,Conventional,FALSE,5543
Sold,409 Byrne Street,409,Byrne,Houston,77009,29.7847976,-95.3754504,289000,268000,2004-11-01,2005-03-01,1386,208.51,193.36,5500,1920,3,2,1,FALSE,Traditional,85,85,Conventional,UNKNOWN,6014
Sold,1011 Usener Street,1011,Usener,Houston,77009,29.7809903,-95.3848145,279000,268000,2004-02-05,2004-07-22,1738,160.53,154.2,7150,1924,3,2.1,1.5,FALSE,Traditional,127,127,Conventional,UNKNOWN,7176
Sold,918 Columbia,918,Columbia,Houston,77008,29.7878015,-95.3928496,274500,268000,2000-05-22,2000-08-10,1940,141.49,138.14,6600,1920,3,2.1,2,FALSE,Victorian,32,32,Conventional,UNKNOWN,4647
Sold,912 Columbia,912,Columbia,Houston,77008,29.7875326,-95.3928087,269900,268000,1998-08-11,1998-11-18,1992,135.49,134.54,6600,1904,3,2,1,FALSE,Traditional,5,5,Conventional,UNKNOWN,2309
Sold,2536 White Oak,2536,White Oak,Houston,77009,29.7818974,-95.3857959,309000,268462,2003-02-20,2003-04-22,1928,160.27,139.24,8580,1935,2,2,1,FALSE,Traditional,21,21,Conventional,UNKNOWN,9858
Sold,1015 Columbia,1015,Columbia,Houston,77008,29.7894824,-95.3933212,270000,269000,2007-12-14,2008-01-11,1246,216.69,215.89,6600,1920,2,1,1,FALSE,Traditional,7,7,Conventional,FALSE,0
Sold,715 Ridge Street,715,Ridge,Houston,77009,29.7831304,-95.3804185,269000,269000,2007-06-11,2007-07-30,1074,250.47,250.47,5000,1920,2,1,1,FALSE,Traditional,28,28,Conventional,UNKNOWN,5589
Sold,502 Woodland,502,Woodland,Houston,77009,29.7858116,-95.3765748,275000,269000,2006-08-21,2006-12-06,1352,203.4,198.96,5000,1920,3,1,1,FALSE,Traditional,36,36,Conventional,UNKNOWN,7015
Sold,525 Cortlandt,525,Cortlandt,Houston,77007,29.7806513,-95.3953662,269000,269000,2006-03-30,2006-05-18,1370,196.35,196.35,6600,1920,3,1,1,FALSE,Traditional,22,22,Conventional,UNKNOWN,5884
Sold,1310 Omar,1310,Omar,Houston,77008,29.7878003,-95.3905024,269000,269000,2004-05-06,2004-06-30,0,0,0,6250,1925,3,1,1,FALSE,Traditional,9,9,Conventional,UNKNOWN,0
Sold,508 Bayland Avenue,508,Bayland,Houston,77009,29.7865232,-95.3768201,273000,269000,2003-04-07,2003-07-07,1572,173.66,171.12,5000,1932,2,2,1,FALSE,Victorian,21,21,Cash Sale,UNKNOWN,6147
Sold,618 Highland,618,Highland,Houston,77009,29.7872518,-95.3788646,269000,269000,2002-07-19,2002-09-26,1468,183.24,183.24,5000,1920,3,2,1,FALSE,Traditional,14,170,Conventional,UNKNOWN,4141
Sold,801 Merrill,801,Merrill,Houston,77009,29.789119,-95.380992,269900,269000,1998-01-18,1998-02-23,1860,145.11,144.62,7125,0,3,2.1,2,FALSE,Traditional,15,15,Conventional,UNKNOWN,0
Sold,523 Columbia Street,523,Columbia,Houston,77007,29.7805374,-95.393178,269900,269900,2007-01-05,2007-02-23,1489,181.26,181.26,6600,1920,2,1,1,FALSE,Traditional,10,10,Conventional,UNKNOWN,3903
Sold,520 Oxford Unit#B,520,Oxford,Houston,77007,29.7803945,-95.3917015,269900,269900,2001-03-20,2001-08-30,1924,140.28,140.28,2430,2000,3,2.1,2,TRUE,Victorian,148,148,Conventional,UNKNOWN,275
Sold,528 Highland,528,Highland,Houston,77009,29.7872081,-95.3777197,269900,269900,2000-06-09,2000-12-29,1634,165.18,165.18,7500,1920,2,1,1,FALSE,Traditional,5,5,Conventional,UNKNOWN,5129
Sold,702 Woodland Street,702,Woodland,Houston,77009,29.7857823,-95.3795189,265000,270000,2012-06-09,2012-08-10,1528,173.43,176.7,5000,1920,2,2,1,FALSE,Traditional,6,6,Conventional,FALSE,5684
Sold,3107 Beauchamp Street,3107,Beauchamp,Houston,77009,29.7863288,-95.3743873,285000,270000,2011-10-28,2011-11-02,1288,221.27,209.63,5000,1930,2,1,1,FALSE,Traditional,4,4,Cash Sale,FALSE,6228
Sold,919 Oxford Street,919,Oxford,Houston,77008,29.7877922,-95.3921964,275000,270000,2011-05-12,2011-06-07,1246,41.67,216.69,6600,1901,2,1,1,FALSE,Victorian,2,2,Cash Sale,FALSE,4878
Sold,629 10th Street,629,10th,Houston,77008,29.7889384,-95.4042465,279900,270000,2010-08-25,2010-11-09,988,283.3,273.28,6250,1940,2,1,1,FALSE,Traditional,22,107,Conventional,FALSE,5577
